,Road_1st,Road_2nd,Road_3rd,Road_4th,Road_5th,Road_6th,Road_7th,Road_8th,Road_9th,Home_1st,Home_2nd,Home_3rd,Home_4th,Home_5th,Home_6th,Home_7th,Home_8th,Home_9th,OT_number,Game_Date,Game_Start,Game_Visitor,Game_Visitor_Points,Game_Home,Game_Home_Points,Game_OT,Season,Road_Minutes_Played,Road_Field_Goals,Road_Field_Goal_Attempts,Road_Field_Goal_Percentage,Road_t3_Point_Field_Goals,Road_t3_Point_Field_Goal_Attempts,Road_t3_Point_Field_Goal_Percentage,Road_Free_Throws,Road_Free_Throw_Attempts,Road_Free_Throw_Percentage,Road_Offensive_Rebounds,Road_Defensive_Rebounds,Road_Total_Rebounds,Road_Assists,Road_Steals,Road_Blocks,Road_Turnovers,Road_Personal_Fouls,Road_Points,Home_Minutes_Played,Home_Field_Goals,Home_Field_Goal_Attempts,Home_Field_Goal_Percentage,Home_t3_Point_Field_Goals,Home_t3_Point_Field_Goal_Attempts,Home_t3_Point_Field_Goal_Percentage,Home_Free_Throws,Home_Free_Throw_Attempts,Home_Free_Throw_Percentage,Home_Offensive_Rebounds,Home_Defensive_Rebounds,Home_Total_Rebounds,Home_Assists,Home_Steals,Home_Blocks,Home_Turnovers,Home_Personal_Fouls,Home_Points,Road_True_Shooting_Percentage,Road_Effective_Field_Goal_Percentage,Road_t3_Point_Attempt_Rate,Road_Free_Throw_Attempt_Rate,Road_Offensive_Rebound_Percentage,Road_Defensive_Rebound_Percentage,Road_Total_Rebound_Percentage,Road_Assist_Percentage,Road_Steal_Percentage,Road_Block_Percentage,Road_Turnover_Percentage,Road_Usage_Percentage,Road_Offensive_Rating,Road_Defensive_Rating,Home_True_Shooting_Percentage,Home_Effective_Field_Goal_Percentage,Home_t3_Point_Attempt_Rate,Home_Free_Throw_Attempt_Rate,Home_Offensive_Rebound_Percentage,Home_Defensive_Rebound_Percentage,Home_Total_Rebound_Percentage,Home_Assist_Percentage,Home_Steal_Percentage,Home_Block_Percentage,Home_Turnover_Percentage,Home_Usage_Percentage,Home_Offensive_Rating,Home_Defensive_Rating,Road_Pace,Road_eFG%,Road_TOV%,Road_ORB%,Road_FT/FGA,Road_ORt,Home_Pace,Home_eFG%,Home_TOV%,Home_ORB%,Home_FT/FGA,Home_ORt
735,25,25,25,26,0,0,0,0,0,25,19,22,17,0,0,0,0,0,0,20100205,7:00 pm,HOU,101,MEM,83,0,2010,14400,39,89,0.4382,7,25,0.28,16,21,0.7619,19,31,50,20,9,9,14,19,101,14400,34,84,0.4048,1,9,0.1111,14,20,0.7,11,24,35,15,10,11,17,23,83,0.514,0.478,0.281,0.23600000000000002,44.2,73.8,58.8,51.3,9.8,12.0,12.5,100.0,110.5,90.8,0.447,0.41100000000000003,0.107,0.23800000000000002,26.2,55.8,41.2,44.1,10.9,17.2,15.5,100.0,90.8,110.5,91.4,0.478,12.5,44.2,0.18,110.5,91.4,0.41100000000000003,15.5,26.2,0.16699999999999998,90.8
736,25,31,20,25,0,0,0,0,0,23,24,23,24,0,0,0,0,0,0,20100205,7:00 pm,PHI,101,NOH,94,0,2010,14400,38,79,0.48100000000000004,6,13,0.4615,19,25,0.76,11,35,46,19,8,7,14,21,101,14400,37,79,0.4684,11,21,0.5238,9,14,0.6429,7,29,36,26,5,3,12,21,94,0.561,0.519,0.165,0.316,27.5,83.3,56.1,50.0,8.9,12.1,13.5,100.0,112.2,104.4,0.552,0.5379999999999999,0.266,0.177,16.7,72.5,43.9,70.3,5.6,4.5,12.4,100.0,104.4,112.2,90.0,0.519,13.5,27.5,0.24100000000000002,112.2,90.0,0.5379999999999999,12.4,16.7,0.114,104.4
737,29,25,36,24,0,0,0,0,0,26,33,22,26,0,0,0,0,0,0,20100205,7:30 pm,MIL,114,NYK,107,0,2010,14400,44,92,0.4783,10,24,0.4167,16,20,0.8,12,33,45,21,6,4,11,23,114,14400,39,87,0.4483,7,20,0.35,22,29,0.7586,14,29,43,18,5,8,11,20,107,0.565,0.5329999999999999,0.261,0.217,29.3,70.2,51.1,47.7,6.3,6.0,9.8,100.0,119.8,112.5,0.536,0.489,0.23,0.33299999999999996,29.8,70.7,48.9,46.2,5.3,11.8,9.9,100.0,112.5,119.8,95.1,0.5329999999999999,9.8,29.3,0.174,119.8,95.1,0.489,9.9,29.8,0.253,112.5
738,13,22,39,18,0,0,0,0,0,32,18,17,24,0,0,0,0,0,0,20100205,7:00 pm,WAS,92,ORL,91,0,2010,14400,34,79,0.4304,4,14,0.2857,20,22,0.9091,9,43,52,12,3,4,19,26,92,14400,32,83,0.3855,7,22,0.3182,20,25,0.8,8,33,41,16,9,3,11,21,91,0.519,0.456,0.177,0.278,21.4,84.3,55.9,35.3,3.1,6.6,17.6,100.0,95.9,94.8,0.484,0.428,0.265,0.301,15.7,78.6,44.1,50.0,9.4,4.6,10.5,100.0,94.8,95.9,96.0,0.456,17.6,21.4,0.253,95.9,96.0,0.428,10.5,15.7,0.24100000000000002,94.8
739,39,27,30,18,0,0,0,0,0,24,27,20,31,0,0,0,0,0,0,20100205,7:00 pm,PHO,114,SAC,102,0,2010,14400,38,78,0.4872,7,22,0.3182,31,39,0.7949,11,33,44,18,7,4,10,30,114,14400,36,81,0.4444,3,13,0.2308,27,40,0.675,14,28,42,10,4,3,11,28,102,0.599,0.532,0.282,0.5,28.2,70.2,51.2,47.4,7.6,5.9,9.5,100.0,123.1,110.2,0.517,0.46299999999999997,0.16,0.494,29.8,71.8,48.8,27.8,4.3,5.4,10.0,100.0,110.2,123.1,92.6,0.532,9.5,28.2,0.397,123.1,92.6,0.46299999999999997,10.0,29.8,0.33299999999999996,110.2
740,21,22,36,25,0,0,0,0,0,26,27,21,25,0,0,0,0,0,0,20100206,7:00 pm,NOH,104,CHA,99,0,2010,14400,39,77,0.5065,9,22,0.4091,17,21,0.8095,6,31,37,20,5,4,10,21,104,14400,37,77,0.4805,7,18,0.3889,18,27,0.6667,6,29,35,29,9,2,11,14,99,0.603,0.565,0.28600000000000003,0.273,17.1,83.8,51.4,51.3,5.5,6.8,10.4,100.0,115.4,109.8,0.557,0.526,0.23399999999999999,0.35100000000000003,16.2,82.9,48.6,78.4,10.0,3.6,11.0,100.0,109.8,115.4,90.1,0.565,10.4,17.1,0.221,115.4,90.1,0.526,11.0,16.2,0.23399999999999999,109.8
741,27,15,27,22,0,0,0,0,0,23,26,20,26,0,0,0,0,0,0,20100206,7:00 pm,MIA,91,CHI,95,0,2010,14400,34,82,0.4146,7,21,0.3333,16,19,0.8421,12,40,52,19,6,8,17,23,91,14400,33,82,0.4024,1,8,0.125,28,35,0.8,8,33,41,16,9,7,8,16,95,0.504,0.457,0.256,0.23199999999999998,26.7,83.3,55.9,55.9,6.4,10.8,15.8,100.0,96.7,101.0,0.488,0.409,0.098,0.42700000000000005,16.7,73.3,44.1,48.5,9.6,11.5,7.6,100.0,101.0,96.7,94.1,0.457,15.8,26.7,0.195,96.7,94.1,0.409,7.6,16.7,0.341,101.0
742,24,30,26,26,0,0,0,0,0,44,30,20,19,0,0,0,0,0,0,20100206,7:30 pm,NYK,106,CLE,113,0,2010,14400,41,78,0.5256,12,27,0.4444,12,12,1.0,6,27,33,27,6,4,13,15,106,14400,44,80,0.55,11,22,0.5,14,17,0.8235,8,25,33,22,7,3,13,10,113,0.636,0.603,0.34600000000000003,0.154,19.4,77.1,50.0,65.9,6.7,6.9,13.5,100.0,118.3,126.2,0.6459999999999999,0.619,0.275,0.213,22.9,80.6,50.0,50.0,7.8,5.9,12.9,100.0,126.2,118.3,89.6,0.603,13.5,19.4,0.154,118.3,89.6,0.619,12.9,22.9,0.175,126.2
743,18,29,24,21,0,0,0,0,0,26,30,22,21,0,0,0,0,0,0,20100206,7:30 pm,NJN,92,DET,99,0,2010,14400,34,74,0.4595,8,15,0.5333,16,21,0.7619,10,25,35,21,8,5,12,17,92,14400,38,73,0.5205,8,12,0.6667,15,21,0.7143,10,26,36,29,8,8,13,18,99,0.5529999999999999,0.514,0.203,0.284,27.8,71.4,49.3,61.8,9.6,8.2,12.6,100.0,110.7,119.1,0.602,0.575,0.16399999999999998,0.28800000000000003,28.6,72.2,50.7,76.3,9.6,13.6,13.6,100.0,119.1,110.7,83.1,0.514,12.6,27.8,0.21600000000000003,110.7,83.1,0.575,13.6,28.6,0.205,119.1
744,26,26,36,16,0,0,0,0,0,27,23,23,22,0,0,0,0,0,0,20100206,7:30 pm,OKC,104,GSW,95,0,2010,14400,38,90,0.4222,6,14,0.4286,22,24,0.9167,12,37,49,22,16,4,16,23,104,14400,37,88,0.4205,8,23,0.3478,13,21,0.619,12,36,48,23,7,3,22,22,95,0.517,0.456,0.156,0.267,25.0,75.5,50.5,57.9,15.5,6.2,13.7,100.0,100.6,91.9,0.488,0.466,0.261,0.239,24.5,75.0,49.5,62.2,6.8,3.9,18.5,100.0,91.9,100.6,103.4,0.456,13.7,25.0,0.244,100.6,103.4,0.466,18.5,24.5,0.14800000000000002,91.9
745,26,21,23,32,0,0,0,0,0,22,35,19,19,0,0,0,0,0,0,20100206,7:30 pm,PHI,102,HOU,95,0,2010,14400,35,72,0.4861,10,24,0.4167,22,23,0.9565,5,34,39,19,8,4,13,23,102,14400,34,83,0.4096,9,25,0.36,18,24,0.75,15,26,41,17,6,4,14,19,95,0.621,0.556,0.33299999999999996,0.319,16.1,69.4,48.8,54.3,9.0,6.9,13.7,100.0,114.4,106.5,0.508,0.46399999999999997,0.301,0.289,30.6,83.9,51.3,50.0,6.7,8.3,13.0,100.0,106.5,114.4,89.2,0.556,13.7,16.1,0.306,114.4,89.2,0.46399999999999997,13.0,30.6,0.217,106.5
746,28,21,33,16,0,0,0,0,0,10,17,35,19,0,0,0,0,0,0,20100206,7:30 pm,SAS,98,LAC,81,0,2010,14400,37,86,0.4302,11,28,0.3929,13,17,0.7647,9,32,41,26,14,5,12,18,98,14400,31,75,0.4133,1,9,0.1111,18,20,0.9,7,35,42,21,5,9,21,19,81,0.524,0.494,0.326,0.198,20.5,82.1,49.4,70.3,14.8,7.6,11.4,100.0,103.4,85.4,0.483,0.42,0.12,0.267,17.9,79.5,50.6,67.7,5.3,15.5,20.0,100.0,85.4,103.4,94.8,0.494,11.4,20.5,0.151,103.4,94.8,0.42,20.0,17.9,0.24,85.4
747,21,25,17,18,0,0,0,0,0,31,22,17,23,0,0,0,0,0,0,20100206,7:30 pm,IND,81,MIL,93,0,2010,14400,32,69,0.4638,6,18,0.3333,11,13,0.8462,4,29,33,18,6,2,19,20,81,14400,34,79,0.4304,9,26,0.3462,16,21,0.7619,10,33,43,21,11,2,12,16,93,0.542,0.507,0.261,0.188,10.8,74.4,43.4,56.3,6.8,3.8,20.3,100.0,92.1,105.7,0.527,0.48700000000000004,0.32899999999999996,0.266,25.6,89.2,56.6,61.8,12.5,3.9,12.0,100.0,105.7,92.1,88.0,0.507,20.3,10.8,0.159,92.1,88.0,0.48700000000000004,12.0,25.6,0.203,105.7
748,27,26,25,24,0,0,0,0,0,17,30,29,33,0,0,0,0,0,0,20100206,7:00 pm,MEM,102,MIN,109,0,2010,14400,45,87,0.5172,6,14,0.4286,6,8,0.75,7,29,36,27,5,3,12,16,102,14400,45,81,0.5556,7,14,0.5,12,19,0.6316,8,25,33,26,8,4,7,10,109,0.563,0.552,0.161,0.092,21.9,78.4,52.2,60.0,5.6,4.5,11.7,100.0,113.6,121.4,0.61,0.599,0.17300000000000001,0.235,21.6,78.1,47.8,57.8,8.9,5.5,7.3,100.0,121.4,113.6,89.8,0.552,11.7,21.9,0.069,113.6,89.8,0.599,7.3,21.6,0.14800000000000002,121.4
749,26,28,19,26,0,0,0,0,0,29,19,16,18,0,0,0,0,0,0,20100206,7:00 pm,LAL,99,POR,82,0,2010,14400,41,84,0.4881,8,19,0.4211,9,15,0.6,12,35,47,24,8,2,10,16,99,14400,31,71,0.4366,5,18,0.2778,15,19,0.7895,2,28,30,20,5,3,9,18,82,0.546,0.536,0.226,0.179,30.0,94.6,61.0,58.5,9.3,3.8,9.9,100.0,115.5,95.6,0.517,0.47200000000000003,0.254,0.268,5.4,70.0,39.0,64.5,5.8,4.6,10.2,100.0,95.6,115.5,85.7,0.536,9.9,30.0,0.107,115.5,85.7,0.47200000000000003,10.2,5.4,0.21100000000000002,95.6
750,28,27,31,20,0,0,0,0,0,38,28,27,23,0,0,0,0,0,0,20100206,7:00 pm,DEN,106,UTA,116,0,2010,14400,37,83,0.4458,4,16,0.25,28,34,0.8235,10,29,39,14,7,8,20,29,106,14400,40,81,0.4938,5,17,0.2941,31,40,0.775,11,27,38,27,10,8,12,26,116,0.541,0.47,0.193,0.41,27.0,72.5,50.6,37.8,7.0,12.5,17.0,100.0,105.9,115.9,0.588,0.525,0.21,0.494,27.5,73.0,49.4,67.5,10.0,11.9,10.8,100.0,115.9,105.9,100.1,0.47,17.0,27.0,0.337,105.9,100.1,0.525,10.8,27.5,0.38299999999999995,115.9
751,23,17,36,20,0,0,0,0,0,24,27,11,27,0,0,0,0,0,0,20100207,2:30 pm,ORL,96,BOS,89,0,2010,14400,31,67,0.4627,11,22,0.5,23,29,0.7931,6,32,38,17,2,7,15,19,96,14400,35,83,0.4217,5,16,0.3125,14,19,0.7368,12,28,40,24,9,1,11,22,89,0.602,0.545,0.32799999999999996,0.433,17.6,72.7,48.7,54.8,2.3,10.4,15.8,100.0,110.1,102.1,0.48700000000000004,0.452,0.193,0.22899999999999998,27.3,82.4,51.3,68.6,10.3,2.2,10.7,100.0,102.1,110.1,87.2,0.545,15.8,17.6,0.34299999999999997,110.1,87.2,0.452,10.7,27.3,0.16899999999999998,102.1
752,24,35,28,17,0,0,0,0,0,31,31,22,31,0,0,0,0,0,0,20100207,12:00 pm,SAC,104,TOR,115,0,2010,14400,37,85,0.4353,5,14,0.3571,25,36,0.6944,18,28,46,19,9,4,12,18,104,14400,46,82,0.561,6,17,0.3529,17,23,0.7391,9,30,39,28,7,6,15,25,115,0.516,0.465,0.165,0.424,37.5,75.7,54.1,51.4,9.5,6.2,10.6,100.0,110.1,121.7,0.624,0.598,0.207,0.28,24.3,62.5,45.9,60.9,7.4,8.5,14.0,100.0,121.7,110.1,94.5,0.465,10.6,37.5,0.294,110.1,94.5,0.598,14.0,24.3,0.207,121.7
753,29,32,29,37,0,0,0,0,0,34,36,28,19,0,0,0,0,0,0,20100208,7:30 pm,DAL,127,GSW,117,0,2010,14400,37,71,0.5211,12,22,0.5455,41,46,0.8913,6,33,39,33,8,1,16,19,127,14400,42,85,0.4941,8,20,0.4,25,29,0.8621,11,29,40,28,7,3,15,25,117,0.696,0.606,0.31,0.648,17.1,75.0,49.4,89.2,8.0,1.5,14.9,100.0,127.5,117.4,0.598,0.541,0.235,0.341,25.0,82.9,50.6,66.7,7.0,6.1,13.3,100.0,117.4,127.5,99.6,0.606,14.9,17.1,0.5770000000000001,127.5,99.6,0.541,13.3,25.0,0.294,117.4
754,34,13,21,21,0,0,0,0,0,28,22,23,28,0,0,0,0,0,0,20100208,7:30 pm,SAS,89,LAL,101,0,2010,14400,35,82,0.4268,4,12,0.3333,15,18,0.8333,10,32,42,17,4,6,13,24,89,14400,38,87,0.4368,6,14,0.4286,19,26,0.7308,12,33,45,20,4,7,9,13,101,0.495,0.451,0.146,0.22,23.3,72.7,48.3,48.6,4.4,8.2,12.6,100.0,97.5,110.6,0.513,0.47100000000000003,0.161,0.299,27.3,76.7,51.7,52.6,4.4,10.0,8.4,100.0,110.6,97.5,91.3,0.451,12.6,23.3,0.183,97.5,91.3,0.47100000000000003,8.4,27.3,0.218,110.6
755,32,38,24,23,0,0,0,0,0,28,27,32,36,0,0,0,0,0,0,20100208,8:00 pm,NOH,117,ORL,123,0,2010,14400,46,89,0.5169,9,18,0.5,16,19,0.8421,7,26,33,21,8,1,10,21,117,14400,45,83,0.5422,12,26,0.4615,21,28,0.75,6,35,41,21,6,5,14,18,123,0.601,0.5670000000000001,0.20199999999999999,0.213,16.7,81.3,44.6,45.7,8.0,1.8,9.3,100.0,117.3,123.3,0.645,0.614,0.313,0.337,18.8,83.3,55.4,46.7,6.0,7.0,12.8,100.0,123.3,117.3,99.8,0.5670000000000001,9.3,16.7,0.18,117.3,99.8,0.614,12.8,18.8,0.253,123.3
756,27,22,21,22,0,0,0,0,0,24,26,23,21,0,0,0,0,0,0,20100209,7:00 pm,WAS,92,CHA,94,0,2010,14400,35,81,0.4321,6,18,0.3333,16,20,0.8,11,28,39,21,5,5,9,19,92,14400,35,74,0.473,4,16,0.25,20,27,0.7407,8,34,42,21,5,4,12,14,94,0.512,0.469,0.222,0.247,24.4,77.8,48.1,60.0,5.8,8.6,9.1,100.0,106.1,108.4,0.547,0.5,0.21600000000000003,0.365,22.2,75.6,51.9,60.0,5.8,6.3,12.3,100.0,108.4,106.1,86.7,0.469,9.1,24.4,0.198,106.1,86.7,0.5,12.3,22.2,0.27,108.4
757,27,22,23,25,0,0,0,0,0,26,29,23,26,0,0,0,0,0,0,20100209,7:00 pm,NJN,97,CLE,104,0,2010,14400,38,74,0.5135,5,11,0.4545,16,20,0.8,13,21,34,23,2,2,13,21,97,14400,39,74,0.527,7,18,0.3889,19,29,0.6552,11,24,35,27,11,2,9,13,104,0.586,0.547,0.149,0.27,35.1,65.6,49.3,60.5,2.5,3.6,13.6,100.0,118.9,127.5,0.599,0.574,0.243,0.392,34.4,64.9,50.7,69.2,13.5,3.2,9.4,100.0,127.5,118.9,81.6,0.547,13.6,35.1,0.21600000000000003,118.9,81.6,0.574,9.4,34.4,0.257,127.5
758,21,18,31,21,0,0,0,0,0,32,33,38,24,0,0,0,0,0,0,20100209,7:00 pm,DAL,91,DEN,127,0,2010,14400,29,76,0.3816,7,21,0.3333,26,28,0.9286,6,22,28,16,9,1,15,17,91,14400,48,79,0.6076,11,18,0.6111,20,23,0.8696,10,37,47,28,9,2,16,19,127,0.515,0.428,0.276,0.368,14.0,68.8,37.3,55.2,9.5,1.6,14.5,100.0,96.3,134.4,0.713,0.677,0.228,0.29100000000000004,31.3,86.0,62.7,58.3,9.5,3.6,15.2,100.0,134.4,96.3,94.5,0.428,14.5,14.0,0.342,96.3,94.5,0.677,15.2,31.3,0.253,134.4
759,29,28,24,28,0,0,0,0,0,28,32,26,15,0,0,0,0,0,0,20100209,7:00 pm,CHI,109,IND,101,0,2010,14400,41,81,0.5062,4,13,0.3077,23,33,0.6970000000000001,7,37,44,16,11,5,15,16,109,14400,40,92,0.4348,7,19,0.3684,14,19,0.7368,12,32,44,17,8,1,16,23,101,0.5710000000000001,0.531,0.16,0.40700000000000003,17.9,75.5,50.0,39.0,10.8,6.8,13.6,100.0,107.1,99.3,0.503,0.473,0.207,0.207,24.5,82.1,50.0,42.5,7.9,1.5,13.8,100.0,99.3,107.1,101.7,0.531,13.6,17.9,0.284,107.1,101.7,0.473,13.8,24.5,0.152,99.3
760,29,23,28,29,0,0,0,0,0,26,30,28,15,0,0,0,0,0,0,20100209,7:30 pm,UTA,109,LAC,99,0,2010,14400,42,83,0.506,4,15,0.2667,21,28,0.75,13,28,41,32,10,3,11,28,109,14400,33,72,0.4583,5,20,0.25,28,38,0.7368,13,26,39,23,5,6,16,23,99,0.5720000000000001,0.53,0.18100000000000002,0.337,33.3,68.3,51.3,76.2,11.1,5.8,10.3,100.0,120.7,109.7,0.5579999999999999,0.493,0.278,0.528,31.7,66.7,48.8,69.7,5.5,8.8,15.3,100.0,109.7,120.7,90.3,0.53,10.3,33.3,0.253,120.7,90.3,0.493,15.3,31.7,0.389,109.7
761,27,26,29,26,0,0,0,0,0,30,25,20,19,0,0,0,0,0,0,20100209,7:00 pm,ATL,108,MEM,94,0,2010,14400,41,74,0.5541,7,16,0.4375,19,25,0.76,10,27,37,25,10,3,15,17,108,14400,40,80,0.5,4,14,0.2857,10,12,0.8333,10,22,32,22,9,3,12,17,94,0.635,0.601,0.21600000000000003,0.33799999999999997,31.3,73.0,53.6,61.0,11.5,4.5,15.0,100.0,124.7,108.5,0.551,0.525,0.175,0.15,27.0,68.8,46.4,55.0,10.4,5.2,12.3,100.0,108.5,124.7,86.6,0.601,15.0,31.3,0.257,124.7,86.6,0.525,12.3,27.0,0.125,108.5
762,16,15,24,11,0,0,0,0,0,24,32,24,19,0,0,0,0,0,0,20100209,7:30 pm,HOU,66,MIA,99,0,2010,14400,26,86,0.3023,4,18,0.2222,10,15,0.6667,14,33,47,8,2,1,16,15,66,14400,41,79,0.519,7,15,0.4667,10,13,0.7692,4,42,46,27,9,8,9,21,99,0.35600000000000004,0.326,0.209,0.174,25.0,89.2,50.5,30.8,2.2,1.6,14.7,100.0,73.0,109.5,0.584,0.563,0.19,0.165,10.8,75.0,49.5,65.9,10.0,11.8,9.6,100.0,109.5,73.0,90.4,0.326,14.7,25.0,0.11599999999999999,73.0,90.4,0.563,9.6,10.8,0.127,109.5
763,20,25,19,29,0,0,0,0,0,9,29,24,19,0,0,0,0,0,0,20100209,7:00 pm,DET,93,MIL,81,0,2010,14400,37,84,0.4405,5,12,0.4167,14,17,0.8235,17,29,46,19,6,3,10,18,93,14400,30,82,0.3659,6,19,0.3158,15,19,0.7895,21,26,47,16,6,6,15,18,81,0.508,0.47,0.14300000000000002,0.20199999999999999,39.5,58.0,49.5,51.4,7.4,4.8,9.9,100.0,114.7,99.9,0.44799999999999995,0.402,0.23199999999999998,0.23199999999999998,42.0,60.5,50.5,53.3,7.4,8.3,14.2,100.0,99.9,114.7,81.1,0.47,9.9,39.5,0.16699999999999998,114.7,81.1,0.402,14.2,42.0,0.183,99.9
764,26,26,24,29,13,0,0,0,0,33,23,28,21,9,0,0,0,0,1,20100209,7:30 pm,SAC,118,NYK,114,1,2010,15900,45,96,0.4688,7,19,0.3684,21,28,0.75,18,41,59,21,6,2,15,24,118,15900,42,94,0.4468,7,29,0.2414,23,33,0.6970000000000001,10,29,39,26,9,4,10,21,114,0.545,0.505,0.198,0.292,38.3,80.4,60.2,46.7,5.8,3.1,12.2,100.0,113.7,109.8,0.525,0.484,0.309,0.35100000000000003,19.6,61.7,39.8,61.9,8.7,5.2,8.4,100.0,109.8,113.7,94.0,0.505,12.2,38.3,0.21899999999999997,113.7,94.0,0.484,8.4,19.6,0.245,109.8
765,23,28,25,21,0,0,0,0,0,30,43,24,22,0,0,0,0,0,0,20100209,7:00 pm,MIN,97,PHI,119,0,2010,14400,36,76,0.4737,6,15,0.4,19,26,0.7308,7,25,32,21,9,0,19,17,97,14400,46,80,0.575,5,14,0.3571,22,25,0.88,8,31,39,30,13,2,14,22,119,0.555,0.513,0.19699999999999998,0.342,18.4,75.8,45.1,58.3,9.3,0.0,17.9,100.0,100.7,123.5,0.654,0.606,0.175,0.313,24.2,81.6,54.9,65.2,13.5,3.3,13.3,100.0,123.5,100.7,96.3,0.513,17.9,18.4,0.25,100.7,96.3,0.606,13.3,24.2,0.275,123.5
766,23,18,18,30,0,0,0,0,0,17,24,20,16,0,0,0,0,0,0,20100209,7:00 pm,OKC,89,POR,77,0,2010,14400,31,73,0.4247,5,16,0.3125,22,28,0.7857,9,32,41,16,17,6,13,21,89,14400,31,77,0.4026,3,20,0.15,12,14,0.8571,12,35,47,18,6,3,22,20,77,0.522,0.45899999999999996,0.21899999999999997,0.384,20.5,72.7,46.6,51.6,19.0,10.5,13.2,100.0,99.3,85.9,0.46299999999999997,0.42200000000000004,0.26,0.182,27.3,79.5,53.4,58.1,6.7,5.3,20.9,100.0,85.9,99.3,89.6,0.45899999999999996,13.2,20.5,0.301,99.3,89.6,0.42200000000000004,20.9,27.3,0.156,85.9
767,20,23,24,27,0,0,0,0,0,27,15,22,12,0,0,0,0,0,0,20100210,7:00 pm,MIA,94,ATL,76,0,2010,14400,41,81,0.5062,5,16,0.3125,7,11,0.6364,13,30,43,23,6,5,10,18,94,14400,27,72,0.375,4,19,0.2105,18,25,0.72,12,23,35,20,8,4,14,13,76,0.5479999999999999,0.537,0.198,0.136,36.1,71.4,55.1,56.1,7.4,9.4,10.4,100.0,115.9,93.7,0.45799999999999996,0.40299999999999997,0.264,0.34700000000000003,28.6,63.9,44.9,74.1,9.9,6.2,14.4,100.0,93.7,115.9,81.1,0.537,10.4,36.1,0.086,115.9,81.1,0.40299999999999997,14.4,28.6,0.25,93.7
768,41,26,22,18,0,0,0,0,0,17,28,19,23,0,0,0,0,0,0,20100210,7:00 pm,ORL,107,CHI,87,0,2010,14400,37,79,0.4684,12,32,0.375,21,25,0.84,8,43,51,22,7,6,17,20,107,14400,32,87,0.3678,4,19,0.2105,19,23,0.8261,10,31,41,18,7,4,13,17,87,0.594,0.544,0.405,0.316,20.5,81.1,55.4,59.5,7.2,8.8,15.9,100.0,109.8,89.3,0.44799999999999995,0.391,0.218,0.264,18.9,79.5,44.6,56.3,7.2,8.5,11.8,100.0,89.3,109.8,97.4,0.544,15.9,20.5,0.266,109.8,97.4,0.391,11.8,18.9,0.218,89.3
769,20,35,23,25,0,0,0,0,0,22,34,23,18,0,0,0,0,0,0,20100210,7:30 pm,SAC,103,DET,97,0,2010,14400,39,76,0.5132,7,15,0.4667,18,23,0.7826,11,30,41,25,8,7,17,23,103,14400,35,86,0.40700000000000003,3,11,0.2727,24,27,0.8889,15,26,41,20,11,4,12,18,97,0.598,0.5589999999999999,0.19699999999999998,0.303,29.7,66.7,50.0,64.1,8.8,9.3,16.5,100.0,113.8,107.2,0.496,0.424,0.128,0.314,33.3,70.3,50.0,57.1,12.2,6.6,10.9,100.0,107.2,113.8,90.5,0.5589999999999999,16.5,29.7,0.237,113.8,90.5,0.424,10.9,33.3,0.27899999999999997,107.2
770,20,26,28,28,0,0,0,0,0,38,26,46,22,0,0,0,0,0,0,20100210,7:30 pm,LAC,102,GSW,132,0,2010,14400,37,88,0.4205,7,15,0.4667,21,26,0.8077,13,23,36,22,7,2,11,20,102,14400,49,79,0.6203,13,22,0.5909,21,28,0.75,6,36,42,36,7,2,12,21,132,0.513,0.46,0.17,0.295,26.5,79.3,46.2,59.5,7.3,3.5,10.0,100.0,107.1,138.6,0.723,0.703,0.278,0.354,20.7,73.5,53.8,73.5,7.3,2.7,11.6,100.0,138.6,107.1,95.2,0.46,10.0,26.5,0.239,107.1,95.2,0.703,11.6,20.7,0.266,138.6
771,37,19,24,13,0,0,0,0,0,24,19,27,22,0,0,0,0,0,0,20100210,7:00 pm,CHA,93,MIN,92,0,2010,14400,36,75,0.48,9,22,0.4091,12,18,0.6667,10,35,45,22,6,7,16,13,93,14400,39,85,0.4588,9,21,0.4286,5,9,0.5556,10,24,34,22,9,3,9,16,92,0.561,0.54,0.293,0.24,29.4,77.8,57.0,61.1,7.0,10.9,16.2,100.0,107.8,106.6,0.517,0.512,0.247,0.106,22.2,70.6,43.0,56.4,10.4,5.7,9.2,100.0,106.6,107.8,86.3,0.54,16.2,29.4,0.16,107.8,86.3,0.512,9.2,22.2,0.059000000000000004,106.6
772,20,24,24,29,0,0,0,0,0,26,18,16,17,0,0,0,0,0,0,20100210,7:30 pm,MIL,97,NJN,77,0,2010,14400,43,86,0.5,6,14,0.4286,5,12,0.4167,13,34,47,28,7,9,14,20,97,14400,29,74,0.3919,4,7,0.5714,15,22,0.6818,9,31,40,16,8,1,15,19,77,0.531,0.535,0.163,0.14,29.5,79.1,54.0,65.1,7.8,13.4,13.3,100.0,108.4,86.1,0.46,0.419,0.095,0.297,20.9,70.5,46.0,55.2,8.9,1.4,15.2,100.0,86.1,108.4,89.5,0.535,13.3,29.5,0.057999999999999996,108.4,89.5,0.419,15.2,20.9,0.203,86.1
